id,text,label
327,"the redeeming feature of chan's films has always been the action , but the stunts in the tuxedo seem tired and , what's worse , routine .  ",0
328,"a sour attempt at making a farrelly brothers-style , down-and-dirty laugher for the female set .  ",0
329,has all the poignancy of a hallmark card and all the comedy of a gallagher stand-up act .  ,0
330,"one of the funniest motion pictures of the year , but . . . also one of the most curiously depressing .      ",1
331,a hysterical yet humorless disquisition on the thin line between sucking face and literally sucking face .  ,0
332,it's exactly what you'd expect .  ,0
333,going to the website may be just as fun ( and scary ) as going to the film .  ,0
334,woo's fights have a distinct flair . his warriors collide in balletic explosion that implies an underlying order througho ut th e cha os . ,1
335,nicholson's understated performance is wonderful . as warren he stumbles in search of all the emotions and life experienc es he 's ne gl ec ted over the years .,1
336,"about schmidt belongs to nicholson . gone are the flamboyant mannerisms that are the trademark of several of his performa nce s . as sc hm idt , nicholson walks with a slow , deliberate gait , chooses his words carefully and subdues his natural exuberance .",1
337,pretty good little movie .      ,1
338,"a fun family movie that's suitable for all ages -- a movie that will make you laugh , cry and realize , 'it's never too l ate t o bel ie ve in your dreams . '",1
339,it's a bad sign in a thriller when you instantly know whodunit .  ,0
340,"with its hint of an awkward hitchcockian theme in tact , harmon's daunting narrative promotes a reasonable landscape of c onf li ct an d pa thos to support the scattershot terrorizing tone",1
341,"director benoit jacquot , making his first opera-to-film translation with tosca , conveys the heaving passion of puccini' s f am ous l ov e- jealousy- murder-suicide fandango with great cinematic innovation .",1
342,just how these families interact may surprise you .      ,1
343,on the right track to something that's creepy and effective . . . it's just going to take more than a man in a bullwinkle costume to get there .  ,0
344,kinnear's performance is a career-defining revelation .      ,1
345,[a] stale retread of the '53 original .  ,0
346,the script is too mainstream and the psychology too textbook to intrigue .  ,0
347,"gay or straight , kissing jessica stein is one of the greatest date movies in years .      ",1
348,"despite its floating narrative , this is a remarkably accessible and haunting film .      ",1
349,a wildly inconsistent emotional experience .  ,0
350,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wol lt er an d vi veka seldahl make their hopes and frustrations vivid .",1
351,"when your leading ladies are a couple of screen-eating dominatrixes like goldie hawn and susan sarandon at their raunchy bes t , eve n ho kum goes down easily .",1
352,my wife is an actress works as well as it does because [the leads] are such a companionable couple .      ,1
353,confirms the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it .  ,0
354,craig bartlett and director tuck tucker should be commended for illustrating the merits of fighting hard for something th at re ally ma tt ers .,1
355,. . . unbearably lame .  ,0
356,". . . has its moments , but ultimately , its curmudgeon doesn't quite make the cut of being placed on any list of favorites .  ",0
357,a yarn that respects the marvel version without becoming ensnared by it .      ,1
358,"the overall effect is awe and affection -- and a strange urge to get on a board and , uh , shred , dude .      ",1
359,the quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel gri ff iths .  ,1
360,an opportunity missed .  ,0
361,the script manages the rare trick of seeming at once both refreshingly different and reassuringly familiar .      ,1
362,friday after next is a lot more bluster than bite .  ,0
363,"culkin , who's in virtually every scene , shines as a young man who uses sarcastic lies like a shield .      ",1
364,"none of this has the suavity or classical familiarity of bond , but much of it is good for a laugh . the problem with "" xxx "" is that its own action isn't very eff ective .",0
365,sam mendes has become valedictorian at the school for soft landings and easy ways out .  ,0
366,"cockettes has the glorious , gaudy benefit of much stock footage of those days , featuring all manner of drag queen , bea rde d lady an d lactating hippie .",1
367,"the dramatic crisis doesn't always succeed in its quest to be taken seriously , but huppert's volatile performance makes for a rive ti ng movie experience .",1
368,"for the first time in several years , mr . allen has surpassed himself with the magic he's spun with the hollywood empres s o f ms . le on i's ellie .",1
369,ya-yas everywhere will forgive the flaws and love the film .      ,1
370,the issue of faith is not explored very deeply  ,0
371,"although estela bravo's documentary is cloyingly hagiographic in its portrait of cuban leader fidel castro , it's still a gu il ty pl ea su re to watch .",1
372,"far-fetched premise , convoluted plot , and thematic mumbo jumbo about destiny and redemptive love .  ",0
